,index,fecha_dato,ncodpers,ind_empleado,pais_residencia,sexo,age,fecha_alta,ind_nuevo,antiguedad,indrel,ult_fec_cli_1t,indrel_1mes,tiprel_1mes,indresi,indext,conyuemp,canal_entrada,indfall,nomprov,ind_actividad_cliente,renta,segmento,month_id_x,month_next_id_x,month_id_y,month_next_id_y,variable,value
1539869,2985213,2015-05-28,148244,N,ES,H,43,1999-11-04, 0,188.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KFC,N,GUADALAJARA,1.0,127167.99,02 - PARTICULARES,5,6,5,6,ind_nomina_ult1,Added
1539912,2612717,2015-05-28,905355,UNKNOWN,UNKNOWN,UNKNOWN,40,2010-11-03,1,0.0,1.0,UNKNOWN,P,A,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,N,UNKNOWN,1.0,101777.58,UNKNOWN,5,6,5,6,ind_nomina_ult1,Dropped
1539973,2893151,2015-05-28,324449,N,ES,V,50,2007-11-15, 0,162.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KAS,N,MADRID,1.0,131101.14,02 - PARTICULARES,5,6,5,6,ind_nomina_ult1,Added
1540182,2722007,2015-05-28,1390662,N,ES,V,46,2015-04-06, 1,3.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KHL,N,MADRID,1.0,15085.74,02 - PARTICULARES,5,6,5,6,ind_nomina_ult1,Added
1540264,3115776,2015-05-28,620943,N,ES,V,25,2006-06-12, 0,40.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KAT,N,MADRID,1.0,382249.47,02 - PARTICULARES,5,6,5,6,ind_nomina_ult1,Added
1540399,2517112,2015-05-28,1063273,N,ES,V,37,2012-09-19, 0,34.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KFC,N,MADRID,1.0,107894.52,02 - PARTICULARES,5,6,5,6,ind_nomina_ult1,Dropped
1540502,2950019,2015-05-28,190983,N,ES,V,60,2000-09-08, 0,178.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KAT,N,CANTABRIA,1.0,101777.58,01 - TOP,5,6,5,6,ind_nomina_ult1,Dropped
1540553,2957690,2015-05-28,209803,N,ES,V,57,2000-12-15, 0,175.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KAT,N,CANTABRIA,1.0,208543.8,02 - PARTICULARES,5,6,5,6,ind_nomina_ult1,Dropped
1540610,3077293,2015-05-28,503010,N,ES,H,40,2004-11-20, 0,96.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,007,N,MADRID,1.0,276674.04,01 - TOP,5,6,5,6,ind_nomina_ult1,Dropped
1540871,2958735,2015-05-28,206224,N,ES,H,47,2001-07-24, 0,48.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KFC,N,"PALMAS, LAS",1.0,188413.77,01 - TOP,5,6,5,6,ind_nomina_ult1,Added
1541160,2721812,2015-05-28,1391396,N,ES,V,53,2015-04-09, 1,3.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KHK,N,SANTA CRUZ DE TENERIFE,1.0,101777.58,02 - PARTICULARES,5,6,5,6,ind_nomina_ult1,Added
1541164,2840241,2015-05-28,310977,N,ES,V,63,2001-12-26, 0,163.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KFC,N,MADRID,1.0,139066.59,01 - TOP,5,6,5,6,ind_nomina_ult1,Added
1541185,2859030,2015-05-28,261489,N,ES,V,45,2001-07-12, 0,168.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KFC,N,MADRID,1.0,133393.29,02 - PARTICULARES,5,6,5,6,ind_nomina_ult1,Dropped
1541245,2857382,2015-05-28,223713,N,ES,V,41,2001-02-20, 0,173.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KFA,N,MADRID,1.0,63468.12,01 - TOP,5,6,5,6,ind_nomina_ult1,Added
1541314,2796659,2015-05-28,1237578,N,ES,H,39,2014-01-13, 0,18.0,1.0,UNKNOWN,1,A,S,S,UNKNOWN,KFC,N,SEGOVIA,0.0,46136.13,02 - PARTICULARES,5,6,5,6,ind_nomina_ult1,Dropped
1541464,2999984,2015-05-28,751002,N,ES,V,36,2008-02-28, 0,89.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KAT,N,ALICANTE,1.0,70078.11,02 - PARTICULARES,5,6,5,6,ind_nomina_ult1,Added
1541572,2920968,2015-05-28,116790,N,ES,H,48,1998-12-28, 0,199.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KAT,N,MADRID,1.0,150157.62,01 - TOP,5,6,5,6,ind_nomina_ult1,Dropped
1541576,2915263,2015-05-28,79422,N,ES,V,46,1997-12-15, 0,211.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KAT,N,MADRID,1.0,488798.49,01 - TOP,5,6,5,6,ind_nomina_ult1,Dropped
1541599,2930321,2015-05-28,42780,N,ES,H,46,1996-07-08, 0,228.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KAT,N,MADRID,1.0,155930.43,02 - PARTICULARES,5,6,5,6,ind_nomina_ult1,Dropped
1541662,2724981,2015-05-28,1383087,N,ES,V,34,2015-02-17, 1,5.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KHK,N,VALENCIA,1.0,137295.42,02 - PARTICULARES,5,6,5,6,ind_nomina_ult1,Added
1541768,2880490,2015-05-28,417569,N,ES,H,40,2003-05-05, 0,146.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KAT,N,MADRID,1.0,199890.6,02 - PARTICULARES,5,6,5,6,ind_nomina_ult1,Dropped
1541792,2563856,2015-05-28,1140097,N,ES,V,37,2013-07-08, 0,24.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KFC,N,VALENCIA,1.0,68647.05,02 - PARTICULARES,5,6,5,6,ind_nomina_ult1,Added
1541839,3053365,2015-05-28,774215,N,ES,V,55,2008-06-18, 0,85.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KFC,N,ALBACETE,1.0,124158.3,02 - PARTICULARES,5,6,5,6,ind_nomina_ult1,Added
1541976,2728706,2015-05-28,1385637,N,ES,V,53,2015-03-02, 1,5.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KHL,N,"PALMAS, LAS",1.0,54299.22,02 - PARTICULARES,5,6,5,6,ind_nomina_ult1,Added
1542147,3105808,2015-05-28,592274,UNKNOWN,UNKNOWN,UNKNOWN,40,2010-11-03,1,0.0,1.0,UNKNOWN,P,A,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,N,UNKNOWN,1.0,101777.58,UNKNOWN,5,6,5,6,ind_nomina_ult1,Dropped
1542154,2807279,2015-05-28,1260306,N,ES,H,33,2014-05-28, 0,14.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KFC,N,SANTA CRUZ DE TENERIFE,1.0,135138.42,03 - UNIVERSITARIO,5,6,5,6,ind_nomina_ult1,Dropped
1542209,2960245,2015-05-28,214800,N,ES,V,44,2001-01-13, 0,174.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KFC,N,PALENCIA,1.0,114019.26,01 - TOP,5,6,5,6,ind_nomina_ult1,Dropped
1542519,2965709,2015-05-28,198915,N,ES,V,42,2000-11-25, 0,176.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KFC,N,SEVILLA,1.0,62322.12,02 - PARTICULARES,5,6,5,6,ind_nomina_ult1,Added
1542717,2570118,2015-05-28,1137925,N,ES,H,38,2013-06-20, 0,25.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KFC,N,ALMERIA,1.0,101777.58,02 - PARTICULARES,5,6,5,6,ind_nomina_ult1,Dropped
1542731,2994058,2015-05-28,703599,N,ES,H,29,2007-07-17, 0,96.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KFC,N,SANTA CRUZ DE TENERIFE,1.0,82984.41,02 - PARTICULARES,5,6,5,6,ind_nomina_ult1,Added
1542768,2568189,2015-05-28,1126058,N,ES,V,47,2013-04-04, 0,27.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KAT,N,MADRID,1.0,117865.35,02 - PARTICULARES,5,6,5,6,ind_nomina_ult1,Dropped
1542779,2521973,2015-05-28,1057379,N,ES,H,25,2012-09-10, 0,34.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KHE,N,OURENSE,1.0,91630.56,03 - UNIVERSITARIO,5,6,5,6,ind_nomina_ult1,Added
1542812,3141090,2015-05-28,537885,N,ES,V,60,2005-06-20, 0,41.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KHC,N,VALENCIA,1.0,52826.07,02 - PARTICULARES,5,6,5,6,ind_nomina_ult1,Dropped
1542873,3013166,2015-05-28,633235,N,ES,V,30,2006-08-10, 0,107.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KAT,N,CORDOBA,1.0,67278.9,03 - UNIVERSITARIO,5,6,5,6,ind_nomina_ult1,Dropped
1543017,2555844,2015-05-28,1120524,N,ES,H,39,2013-02-04, 0,29.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KFC,N,MADRID,1.0,119381.13,02 - PARTICULARES,5,6,5,6,ind_nomina_ult1,Dropped
1543061,2555109,2015-05-28,1124125,N,ES,H,35,2013-03-11, 0,28.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KAT,N,MADRID,1.0,217386.75,02 - PARTICULARES,5,6,5,6,ind_nomina_ult1,Added
1543096,2663549,2015-05-28,986269,N,ES,H,25,2011-11-28, 0,44.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KFC,N,MADRID,1.0,248975.76,03 - UNIVERSITARIO,5,6,5,6,ind_nomina_ult1,Dropped
1543155,2988627,2015-05-28,709250,N,ES,H,27,2007-08-06, 0,95.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KFC,N,SANTA CRUZ DE TENERIFE,1.0,64636.95,02 - PARTICULARES,5,6,5,6,ind_nomina_ult1,Dropped
1543194,3050999,2015-05-28,764685,N,ES,V,52,2008-05-05, 0,86.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KAE,N,VALENCIA,1.0,36105.42,02 - PARTICULARES,5,6,5,6,ind_nomina_ult1,Added
1543206,2589699,2015-05-28,1098703,N,ES,V,44,2012-11-12, 0,32.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KHE,N,"CORUNA, A",1.0,101777.58,02 - PARTICULARES,5,6,5,6,ind_nomina_ult1,Dropped
1543248,2676811,2015-05-28,1299943,N,ES,V,31,2014-08-29, 0,11.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KFC,N,SEVILLA,1.0,47154.12,02 - PARTICULARES,5,6,5,6,ind_nomina_ult1,Added
1543360,3035485,2015-05-28,837619,N,ES,H,42,2009-03-09, 0,76.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KFA,N,SEVILLA,1.0,148059.69,02 - PARTICULARES,5,6,5,6,ind_nomina_ult1,Added
1543393,2638629,2015-05-28,993139,N,ES,H,29,2011-12-13, 0,43.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KHE,N,GRANADA,1.0,101777.58,03 - UNIVERSITARIO,5,6,5,6,ind_nomina_ult1,Added
1543468,2630877,2015-05-28,924113,N,ES,V,28,2011-07-30, 0,48.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KHE,N,BARCELONA,1.0,75969.33,03 - UNIVERSITARIO,5,6,5,6,ind_nomina_ult1,Dropped
1543472,2913253,2015-05-28,76140,N,ES,V,49,1997-11-12, 0,212.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KAT,N,BARCELONA,1.0,119946.66,02 - PARTICULARES,5,6,5,6,ind_nomina_ult1,Added
1543497,2964657,2015-05-28,201222,N,ES,V,40,2000-10-26, 0,177.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KAT,N,VALLADOLID,1.0,220617.15,01 - TOP,5,6,5,6,ind_nomina_ult1,Added
1543554,2863144,2015-05-28,248090,N,ES,V,48,2001-05-22, 0,170.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KFC,N,CADIZ,1.0,122301.63,02 - PARTICULARES,5,6,5,6,ind_nomina_ult1,Dropped
1543771,2745936,2015-05-28,1342368,N,ES,H,32,2014-10-27, 0,9.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KHK,N,VALENCIA,1.0,37949.79,03 - UNIVERSITARIO,5,6,5,6,ind_nomina_ult1,Added
1543844,2538341,2015-05-28,1027176,N,ES,H,23,2012-07-20, 0,36.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KHE,N,TARRAGONA,1.0,101609.88,03 - UNIVERSITARIO,5,6,5,6,ind_nomina_ult1,Added
1544051,2893012,2015-05-28,324180,N,ES,V,44,2002-01-29, 0,128.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KAT,N,TARRAGONA,1.0,103677.72,02 - PARTICULARES,5,6,5,6,ind_nomina_ult1,Dropped
1544174,2783326,2015-05-28,1167921,N,ES,H,34,2013-08-20, 0,23.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KFC,N,SEVILLA,1.0,101777.58,02 - PARTICULARES,5,6,5,6,ind_nomina_ult1,Added
1544342,2785283,2015-05-28,1157971,N,ES,H,21,2013-08-06, 0,23.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KHE,N,BARCELONA,1.0,262676.31,03 - UNIVERSITARIO,5,6,5,6,ind_nomina_ult1,Added
1544385,2803963,2015-05-28,1254137,N,ES,V,33,2014-04-17, 0,15.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KFC,N,CUENCA,1.0,70386.15,03 - UNIVERSITARIO,5,6,5,6,ind_nomina_ult1,Dropped
1544592,2778796,2015-05-28,1149229,N,ES,H,22,2013-07-27, 0,24.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KAT,N,SEVILLA,1.0,242680.56,03 - UNIVERSITARIO,5,6,5,6,ind_nomina_ult1,Dropped
1544748,2608528,2015-05-28,948695,N,ES,H,25,2011-09-26, 0,46.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KHE,N,SEVILLA,1.0,65085.39,03 - UNIVERSITARIO,5,6,5,6,ind_nomina_ult1,Dropped
1544817,2512918,2015-05-28,1061093,N,ES,H,31,2012-09-17, 0,34.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KHE,N,JAEN,1.0,47687.52,03 - UNIVERSITARIO,5,6,5,6,ind_nomina_ult1,Dropped
1544923,2905665,2015-05-28,358745,N,ES,V,50,2007-04-27, 0,99.0,1.0,UNKNOWN,1,I,S,N,UNKNOWN,KAT,N,MALAGA,0.0,131401.89,02 - PARTICULARES,5,6,5,6,ind_nomina_ult1,Dropped
1544925,2753647,2015-05-28,1182369,N,ES,H,35,2013-09-24, 0,22.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KFC,N,JAEN,1.0,68675.07,02 - PARTICULARES,5,6,5,6,ind_nomina_ult1,Dropped
1544960,2611895,2015-05-28,912992,N,ES,V,43,2011-05-18, 0,50.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KAT,N,SEVILLA,0.0,101777.58,02 - PARTICULARES,5,6,5,6,ind_nomina_ult1,Dropped
1545006,3030458,2015-05-28,855393,N,ES,V,37,2009-10-29, 0,69.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KGV,N,LEON,1.0,181019.34,02 - PARTICULARES,5,6,5,6,ind_nomina_ult1,Added
1545076,2792154,2015-05-28,1250236,N,ES,V,27,2014-03-25, 0,18.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,RED,N,MURCIA,1.0,101777.58,02 - PARTICULARES,5,6,5,6,ind_nomina_ult1,Dropped
1545132,2953595,2015-05-28,166714,N,ES,V,46,2000-03-14, 0,184.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KFC,N,ZARAGOZA,1.0,54695.49,02 - PARTICULARES,5,6,5,6,ind_nomina_ult1,Dropped
1545144,3110919,2015-05-28,577783,N,ES,H,36,2005-11-05, 0,116.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KFC,N,"CORUNA, A",1.0,101777.58,02 - PARTICULARES,5,6,5,6,ind_nomina_ult1,Dropped
1545286,2818013,2015-05-28,1202842,N,ES,H,39,2013-10-18, 0,21.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KAT,N,MELILLA,1.0,105849.27,02 - PARTICULARES,5,6,5,6,ind_nomina_ult1,Added
1545311,2793784,2015-05-28,1246652,N,ES,V,34,2014-03-04, 0,16.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KFC,N,MURCIA,1.0,82327.08,02 - PARTICULARES,5,6,5,6,ind_nomina_ult1,Added
1545325,2791632,2015-05-28,1248657,N,ES,H,29,2014-03-17, 0,16.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KFC,N,"CORUNA, A",1.0,56467.44,02 - PARTICULARES,5,6,5,6,ind_nomina_ult1,Added
1545471,2627192,2015-05-28,922524,N,ES,H,44,2011-07-27, 0,48.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KFC,N,VALENCIA,1.0,163471.98,02 - PARTICULARES,5,6,5,6,ind_nomina_ult1,Dropped
1545587,2698877,2015-05-28,1274770,N,ES,H,33,2014-07-22, 0,12.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KHE,N,SEVILLA,1.0,60835.29,03 - UNIVERSITARIO,5,6,5,6,ind_nomina_ult1,Dropped
1545966,2558768,2015-05-28,1107779,N,ES,H,32,2012-11-29, 0,32.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KFC,N,BARCELONA,1.0,54747.87,03 - UNIVERSITARIO,5,6,5,6,ind_nomina_ult1,Dropped
1546073,2808481,2015-05-28,1257125,N,ES,H,34,2014-05-08, 0,14.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KFC,N,BARCELONA,0.0,184492.68,02 - PARTICULARES,5,6,5,6,ind_nomina_ult1,Dropped
1546231,2558248,2015-05-28,1106927,N,ES,H,24,2012-11-28, 0,32.0,1.0,UNKNOWN,1,A,S,S,UNKNOWN,KHE,N,BARCELONA,1.0,98632.89,03 - UNIVERSITARIO,5,6,5,6,ind_nomina_ult1,Dropped
1546335,2825796,2015-05-28,1214139,N,ES,V,48,2013-11-05, 0,20.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KFC,N,BARCELONA,1.0,171251.19,02 - PARTICULARES,5,6,5,6,ind_nomina_ult1,Dropped
1546343,2962161,2015-05-28,194682,N,ES,V,57,2000-09-26, 0,178.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KAT,N,MADRID,1.0,211032.75,02 - PARTICULARES,5,6,5,6,ind_nomina_ult1,Dropped
1546419,2859661,2015-05-28,256635,N,ES,H,41,2001-06-26, 0,169.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KFC,N,BARCELONA,1.0,88079.07,02 - PARTICULARES,5,6,5,6,ind_nomina_ult1,Added
1546487,2826357,2015-05-28,1218951,N,ES,V,27,2013-11-13, 0,20.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KFC,N,MADRID,1.0,187699.71,03 - UNIVERSITARIO,5,6,5,6,ind_nomina_ult1,Dropped
1546523,3043232,2015-05-28,871147,N,ES,H,25,2010-04-04, 0,63.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KAT,N,MADRID,1.0,123259.26,03 - UNIVERSITARIO,5,6,5,6,ind_nomina_ult1,Added
1546598,2959908,2015-05-28,215882,N,ES,V,45,2001-01-17, 0,174.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KAT,N,MADRID,1.0,136065.3,02 - PARTICULARES,5,6,5,6,ind_nomina_ult1,Dropped
1546721,2939635,2015-05-28,67815,N,ES,V,47,1997-07-11, 0,216.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KAT,N,MADRID,1.0,176654.43,02 - PARTICULARES,5,6,5,6,ind_nomina_ult1,Added
1546724,2899772,2015-05-28,360899,N,ES,V,29,2002-05-27, 0,22.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KAT,N,"BALEARS, ILLES",1.0,208221.45,03 - UNIVERSITARIO,5,6,5,6,ind_nomina_ult1,Dropped
1546805,2937334,2015-05-28,60427,N,ES,H,50,1997-03-24, 0,220.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KAT,N,MADRID,1.0,140578.74,02 - PARTICULARES,5,6,5,6,ind_nomina_ult1,Added
1546807,2937392,2015-05-28,60483,N,ES,V,65,1997-03-24, 0,182.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KAY,N,MADRID,1.0,591272.01,02 - PARTICULARES,5,6,5,6,ind_nomina_ult1,Dropped
1546852,2974619,2015-05-28,126874,N,ES,V,39,1999-03-30, 0,196.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KAS,N,MADRID,1.0,107755.98,02 - PARTICULARES,5,6,5,6,ind_nomina_ult1,Dropped
1546908,2772337,2015-05-28,1157138,N,ES,H,30,2013-08-05, 0,23.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KFC,N,MADRID,1.0,101777.58,03 - UNIVERSITARIO,5,6,5,6,ind_nomina_ult1,Dropped
1546934,3021358,2015-05-28,662253,N,ES,V,38,2006-12-11, 0,103.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KFC,N,MADRID,1.0,90376.38,02 - PARTICULARES,5,6,5,6,ind_nomina_ult1,Dropped
1546980,3027631,2015-05-28,844930,N,ES,V,26,2009-06-19, 0,73.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KFC,N,MADRID,1.0,321303.66,03 - UNIVERSITARIO,5,6,5,6,ind_nomina_ult1,Dropped
1547082,3028472,2015-05-28,856772,N,ES,V,43,2009-11-14, 0,68.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KFC,N,MADRID,1.0,785861.61,02 - PARTICULARES,5,6,5,6,ind_nomina_ult1,Added
1547116,3030631,2015-05-28,853973,N,ES,V,49,2009-10-10, 0,69.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KFA,N,MADRID,1.0,682907.25,02 - PARTICULARES,5,6,5,6,ind_nomina_ult1,Dropped
1547142,2986061,2015-05-28,149931,N,ES,H,39,1999-11-20, 0,188.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KAY,N,MADRID,1.0,180139.65,01 - TOP,5,6,5,6,ind_nomina_ult1,Dropped
1547220,3135563,2015-05-28,559173,N,ES,V,43,2005-09-23, 0,118.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KAT,N,BARCELONA,1.0,139086.69,02 - PARTICULARES,5,6,5,6,ind_nomina_ult1,Added
1547464,2741683,2015-05-28,1351621,N,ES,V,25,2014-11-10, 0,8.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KHK,N,BARCELONA,1.0,665148.03,02 - PARTICULARES,5,6,5,6,ind_nomina_ult1,Added
1547494,2904770,2015-05-28,348326,N,ES,V,57,2002-04-08, 0,159.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KFC,N,GIPUZKOA,1.0,101777.58,01 - TOP,5,6,5,6,ind_nomina_ult1,Dropped
1547573,2991704,2015-05-28,693962,N,ES,H,42,2007-05-30, 0,98.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KFC,N,MADRID,1.0,143339.31,02 - PARTICULARES,5,6,5,6,ind_nomina_ult1,Added
1547597,2970869,2015-05-28,135546,N,ES,H,53,1999-06-21, 0,193.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KAT,N,MADRID,1.0,90723.69,02 - PARTICULARES,5,6,5,6,ind_nomina_ult1,Dropped
1547653,2803872,2015-05-28,1254257,N,ES,H,30,2014-04-21, 0,15.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KFC,N,BARCELONA,1.0,134823.72,03 - UNIVERSITARIO,5,6,5,6,ind_nomina_ult1,Added
1547753,3019090,2015-05-28,685960,N,ES,V,41,2007-04-12, 0,99.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KFC,N,TOLEDO,1.0,107704.77,02 - PARTICULARES,5,6,5,6,ind_nomina_ult1,Added
1547793,2972431,2015-05-28,123408,N,ES,H,40,1999-02-26, 0,197.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KAY,N,MADRID,1.0,205106.13,02 - PARTICULARES,5,6,5,6,ind_nomina_ult1,Dropped
1547813,2830161,2015-05-28,283082,N,ES,V,34,2001-10-16, 0,165.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KFC,N,BARCELONA,1.0,159317.97,02 - PARTICULARES,5,6,5,6,ind_nomina_ult1,Dropped
1547892,2826920,2015-05-28,1220164,N,ES,H,21,2013-11-14, 0,20.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KHE,N,MADRID,1.0,171401.19,03 - UNIVERSITARIO,5,6,5,6,ind_nomina_ult1,Dropped
1547967,3359632,2015-06-28,1391396,N,ES,V,53,2015-04-09, 1,3.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KHK,N,SANTA CRUZ DE TENERIFE,1.0,101777.58,02 - PARTICULARES,6,7,6,7,ind_nomina_ult1,Dropped
1548108,3655970,2015-06-28,672595,N,ES,H,47,2011-11-08, 0,44.0,1.0,UNKNOWN,1,I,S,N,UNKNOWN,KAT,N,SEVILLA,1.0,101777.58,02 - PARTICULARES,6,7,6,7,ind_nomina_ult1,Added
1548126,3626752,2015-06-28,709250,N,ES,H,27,2007-08-06, 0,95.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KFC,N,SANTA CRUZ DE TENERIFE,1.0,64636.95,02 - PARTICULARES,6,7,6,7,ind_nomina_ult1,Added
1548193,3591049,2015-06-28,206224,N,ES,H,47,2001-07-24, 0,48.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KFC,N,"PALMAS, LAS",1.0,188413.77,01 - TOP,6,7,6,7,ind_nomina_ult1,Dropped
1548385,3383707,2015-06-28,1181802,N,ES,H,29,2013-09-23, 0,22.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KHE,N,MURCIA,1.0,82836.09,03 - UNIVERSITARIO,6,7,6,7,ind_nomina_ult1,Added
1548435,3732275,2015-06-28,448347,N,ES,V,39,2003-12-10, 0,139.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KAF,N,SEVILLA,1.0,109681.74,02 - PARTICULARES,6,7,6,7,ind_nomina_ult1,Dropped
1548453,3645435,2015-06-28,634383,N,ES,V,38,2006-08-16, 0,107.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KAF,N,SEVILLA,1.0,49458.6,02 - PARTICULARES,6,7,6,7,ind_nomina_ult1,Added
1548661,3181432,2015-06-28,1044587,N,ES,H,22,2012-08-06, 0,35.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KHD,N,SALAMANCA,1.0,117605.34,03 - UNIVERSITARIO,6,7,6,7,ind_nomina_ult1,Dropped
1548781,3160459,2015-06-28,1067738,N,ES,V,27,2012-09-26, 0,34.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KHE,N,SEVILLA,1.0,352918.56,03 - UNIVERSITARIO,6,7,6,7,ind_nomina_ult1,Dropped
1548807,3247605,2015-06-28,919170,N,ES,H,24,2011-07-18, 0,48.0,1.0,UNKNOWN,1,A,S,N,UNKNOWN,KHE,N,SEVILLA,1.0,135351.48,03 - UNIVERSITARIO,6,7,6,7,ind_nomina_ult1,Dropped
1548867,3350880,2015-06-28,1368434,N,ES,V,44,2014-12-12, 0,7.0,1.0,UNKNOWN,1,I,S,N,UNKNOWN,KHK,N,MALAGA,1.0,101777.58,02 - PARTICULARES,6,7,6,7,ind_nomina_ult1,Added
